,object,disperser,filt,evnum,flat,airmass,date,exposure,gain,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,file
14,HD116405,Holo150PDM19,None,15,FLAT_Filtre_None_bin1x1,1.5048944823436283,2019-02-15T23:04:04.652,30.0,4.8,165.11666119727855,157.31258542033612,50.0,50.0,No,T1M_20190215_230404_652_HD116405_Filtre_None_bin1x1.15_red.fit
15,HD116405,Holo150PDM19,None,16,FLAT_Filtre_None_bin1x1,1.5020648994135868,2019-02-15T23:04:39.930,30.0,4.8,165.4681249648719,155.9930092305306,50.0,50.0,No,T1M_20190215_230439_930_HD116405_Filtre_None_bin1x1.16_red.fit
16,HD116405,Holo150PDM19,None,17,FLAT_Filtre_None_bin1x1,1.4992488837900058,2019-02-15T23:05:15.206,30.0,4.8,163.91362846877706,154.64796077922716,50.0,50.0,No,T1M_20190215_230515_206_HD116405_Filtre_None_bin1x1.17_red.fit
17,HD116405,Holo150PDM19,None,18,FLAT_Filtre_None_bin1x1,1.4964462815300985,2019-02-15T23:05:50.481,30.0,4.8,163.1282639650681,145.77053453390732,50.0,50.0,No,T1M_20190215_230550_481_HD116405_Filtre_None_bin1x1.18_red.fit
18,HD116405,Holo150PDM19,None,19,FLAT_Filtre_None_bin1x1,1.493655994106282,2019-02-15T23:06:25.768,30.0,4.8,165.58130195456232,144.8129222633931,50.0,50.0,No,T1M_20190215_230625_768_HD116405_Filtre_None_bin1x1.19_red.fit
19,HD116405,Holo150PDM19,None,20,FLAT_Filtre_None_bin1x1,1.4908797694224185,2019-02-15T23:07:01.044,30.0,4.8,166.30534346627337,144.09522476959626,50.0,50.0,No,T1M_20190215_230701_044_HD116405_Filtre_None_bin1x1.20_red.fit
20,HD116405,Holo150PDM19,None,21,FLAT_Filtre_None_bin1x1,1.488116508490676,2019-02-15T23:07:36.322,30.0,4.8,163.96386778051902,142.4444425695909,50.0,50.0,No,T1M_20190215_230736_322_HD116405_Filtre_None_bin1x1.21_red.fit
21,HD116405,Holo150PDM19,None,22,FLAT_Filtre_None_bin1x1,1.4853663765424765,2019-02-15T23:08:11.599,30.0,4.8,165.41065713664022,143.15654168301086,50.0,50.0,No,T1M_20190215_230811_599_HD116405_Filtre_None_bin1x1.22_red.fit
22,HD116405,Holo150PDM19,None,23,FLAT_Filtre_None_bin1x1,1.4826292252683315,2019-02-15T23:08:46.876,30.0,4.8,167.75619363712386,143.44654558262582,50.0,50.0,No,T1M_20190215_230846_876_HD116405_Filtre_None_bin1x1.23_red.fit
23,HD116405,Holo150PDM19,None,24,FLAT_Filtre_None_bin1x1,1.4799049853826516,2019-02-15T23:09:22.153,30.0,4.8,169.05867561856638,144.75605789130162,50.0,50.0,No,T1M_20190215_230922_153_HD116405_Filtre_None_bin1x1.24_red.fit
24,HD116405,Holo150PDM19,None,25,FLAT_Filtre_None_bin1x1,1.4771928213176635,2019-02-15T23:09:57.440,30.0,4.8,168.7104056305285,145.88671476342168,50.0,50.0,No,T1M_20190215_230957_440_HD116405_Filtre_None_bin1x1.25_red.fit
25,HD116405,Holo150PDM19,None,26,FLAT_Filtre_None_bin1x1,1.4744942019816234,2019-02-15T23:10:32.717,30.0,4.8,170.5831662438267,150.02354849561218,50.0,50.0,No,T1M_20190215_231032_717_HD116405_Filtre_None_bin1x1.26_red.fit
26,HD116405,Holo150PDM19,None,27,FLAT_Filtre_None_bin1x1,1.4718082132160342,2019-02-15T23:11:07.995,30.0,4.8,173.06872785592782,153.31755691789803,50.0,50.0,No,T1M_20190215_231107_995_HD116405_Filtre_None_bin1x1.27_red.fit
27,HD116405,Holo150PDM19,None,28,FLAT_Filtre_None_bin1x1,1.469134940006183,2019-02-15T23:11:43.272,30.0,4.8,174.17217645919158,154.1098131231989,50.0,50.0,No,T1M_20190215_231143_272_HD116405_Filtre_None_bin1x1.28_red.fit
28,HD116405,Holo150PDM19,None,29,FLAT_Filtre_None_bin1x1,1.4664743144796843,2019-02-15T23:12:18.548,30.0,4.8,176.92155286257469,156.14056188045856,50.0,50.0,No,T1M_20190215_231218_548_HD116405_Filtre_None_bin1x1.29_red.fit
29,HD116405,Holo150PDM19,None,30,FLAT_Filtre_None_bin1x1,1.4638261194760984,2019-02-15T23:12:53.825,30.0,4.8,178.81787990966703,161.93849852765482,50.0,50.0,No,T1M_20190215_231253_825_HD116405_Filtre_None_bin1x1.30_red.fit
